Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200,RSI,MACD,ATR,Volume_SMA20,target
2018-12-10,117.68000030517578,117.94000244140624,117.41999816894533,117.69999694824219,8117900.0,116.18260404984505,115.61055214513443,118.15708103721258,64.50844537883636,0.2544181616523722,0.8714578342743492,8906010.0,0
2018-12-11,117.54000091552734,117.88999938964844,117.3499984741211,117.66999816894531,6395400.0,116.3118799418148,115.6862168027969,118.1509409364993,63.008279390478776,0.23325342112823755,0.8477823400781345,8517820.0,0
2018-12-12,117.79000091552734,117.9499969482422,117.61000061035156,117.69999694824219,4136800.0,116.45265336788266,115.76871814055104,118.14734949350455,64.59180495081506,0.22042489408049587,0.8165118895521861,8349730.0,1
2018-12-13,117.52999877929688,117.62000274658205,117.26000213623048,117.54000091552734,4131800.0,116.55525769277925,115.83778796952147,118.14120670032835,61.63664412143882,0.18044429892925218,0.7960466673910914,8090870.0,1
2018-12-14,117.05999755859376,117.3000030517578,116.58000183105467,116.62999725341797,7501700.0,116.60332815619016,115.88571775732822,118.1304484004106,56.595891770030526,0.11172824234401418,0.8070431160233136,7768445.0,1
2018-12-17,117.87000274658205,118.02999877929688,117.3499984741211,117.37000274658203,8454900.0,116.72396383146557,115.96353285494602,118.12785690136754,62.31580129584349,0.11003593187417637,0.818682980643299,7745660.0,1
2018-12-18,118.1500015258789,118.1999969482422,117.80999755859376,117.8499984741211,7542900.0,116.85977694521922,116.04927672439437,118.12807724589004,64.07806565250294,0.11636695575718681,0.7880627241436661,7693955.0,1
2018-12-19,117.43000030517578,118.95999908447266,117.4000015258789,118.23999786376953,13827500.0,116.91408393188175,116.10342274717011,118.12113120667895,56.731298517245456,0.06331207979282016,0.8432009266043864,7959915.0,1
2018-12-20,119.23999786376952,119.73999786376952,118.68000030517578,119.11000061035156,18615100.0,117.13559954444248,116.22642569291911,118.13226420824205,66.9804420652606,0.13713080708696235,0.9479721146036256,8436915.0,1
2018-12-21,118.72000122070312,119.25,118.56999969482422,119.19000244140625,13629800.0,117.2864949421816,116.32421296851848,118.13811233771928,62.406891363222535,0.13759441578226927,0.9288312710730653,8676695.0,1
2018-12-24,120.0199966430664,120.13999938964844,119.56999969482422,119.56999969482422,9736400.0,117.54682843750398,116.46914566163801,118.15683755468791,68.24467524891584,0.20789019040706347,0.963914620921083,8977185.0,1
2018-12-26,119.66000366210938,121.0,119.56999969482422,120.62000274658203,14293500.0,117.74808322079973,116.59427734793101,118.17179443137869,65.22413255249066,0.21185998743843026,0.9972064555107043,9490930.0,1
2018-12-27,120.56999969482422,120.9000015258789,120.13999938964844,120.56999969482422,11874400.0,118.01683717070682,116.75018802820134,118.19565717031846,68.96366101763945,0.25461470350213644,1.0145486989577635,9601095.0,1
2018-12-28,121.05999755859376,121.08000183105467,120.72000122070312,120.80000305175781,6864700.0,118.3066619695532,116.9192001666481,118.22415806970429,70.78536855223865,0.2920541621994017,0.9785096587629557,9254890.0,1
2018-12-31,121.25,121.26000213623048,120.83000183105467,120.9800033569336,8449400.0,118.5869798772148,117.08903545423053,118.25426594960774,71.48431146967346,0.30438882473897233,0.9393304192210168,9353395.0,1
2019-01-02,121.33000183105467,121.75,120.87999725341795,121.3499984741211,12776200.0,118.84822006329479,117.25534786116481,118.28487028673658,71.79034185480921,0.2926279383409627,0.9343784426039473,9583725.0,1
2019-01-03,122.43000030517578,122.45999908447266,121.7300033569336,121.77999877929688,15440800.0,119.18934199109299,117.45827540798878,118.32611536154693,75.65850492926026,0.33080779837450147,0.9483512148049498,9932290.0,0
2019-01-04,121.44000244140624,121.5999984741211,120.69000244140624,121.31999969482422,13334000.0,119.40369060540854,117.61442156616201,118.35709931259031,66.78287977643333,0.26415543784643813,1.0048974040167067,10239685.0,1
2019-01-07,121.86000061035156,122.22000122070312,121.56999969482422,122.16000366210938,7473600.0,119.63762489159359,117.78091486201258,118.39195405187152,68.4726456989726,0.22467088840868232,0.9888332165367197,10149985.0,0
2019-01-08,121.52999877929688,121.70999908447266,121.05999755859376,121.1500015258789,7643100.0,119.81785097613675,117.9279377607296,118.42317837751754,65.64690404003869,0.15590912369682486,0.9753453476239395,10011995.0,1
2019-01-09,122.30999755859376,122.33999633789062,121.44000244140624,121.44999694824219,10555900.0,120.05519826970409,118.09978324299878,118.4618531952397,68.91250646760113,0.14288387033345362,0.9699631011139717,10133895.0,0
2019-01-10,121.58999633789062,122.18000030517578,121.56999969482422,121.9800033569336,6672000.0,120.20136951429329,118.23665434475926,118.49297899765413,62.962675907707286,0.06942383082274906,0.9535370127322269,10147725.0,1
2019-01-11,121.8000030517578,122.0500030517578,121.66000366210938,121.73999786376953,8622400.0,120.35362032738516,118.3763935097396,118.52588470963526,63.94060993589894,0.02112803759210302,0.9182848485275803,10372005.0,1
2019-01-14,122.08999633789062,122.23999786376952,121.87000274658205,122.1500015258789,6477100.0,120.51898947124283,118.52202499319651,118.56134850693135,65.30299958389026,-0.0038071471891754083,0.884121274490733,10489270.0,1
2019-01-15,121.87999725341795,122.37999725341795,121.62000274658205,122.27999877929688,7512500.0,120.64860926002142,118.65371017987187,118.59436988749341,63.433958224631,-0.04469287933503452,0.8752550768011027,10489810.0,0
2019-01-16,122.2699966430664,122.44000244140624,122.0199966430664,122.04000091552734,6878100.0,120.8030271060257,118.79552533529126,118.63094328804638,65.41375410265346,-0.05504044289098431,0.8527372276001869,10410970.0,0
2019-01-17,122.11000061035156,122.26000213623048,121.80999755859376,122.02999877929688,8558500.0,120.92750077310434,118.92550475784265,118.66556077384047,63.88557161141411,-0.08067881228004126,0.8246845030910765,10461750.0,0
2019-01-18,121.0199966430664,121.5199966430664,121.0199966430664,121.2300033569336,10896000.0,120.93630990357691,119.0076416945181,118.68898799641984,54.53781441443069,-0.1737242072277354,0.8436358933906537,10315175.0,1
2019-01-22,121.4499969482422,121.5,120.9000015258789,121.18000030517578,7896500.0,120.98523247925932,119.10342033191904,118.71646072230863,57.19847369505853,-0.20674235228068483,0.8262332205856852,9779245.0,1
2019-01-23,121.27999877929688,121.54000091552734,120.86000061035156,120.95999908447266,5224900.0,121.01330546021528,119.18877634946328,118.7419685636717,55.807897542111604,-0.23822500756917853,0.8157880123421206,9359000.0,1
2019-01-24,121.08999633789062,121.36000061035156,120.91999816894533,121.16000366210938,5662500.0,121.02060935332722,119.26333399606827,118.7653320241117,54.22125347634955,-0.2678285377624503,0.7889461858467003,9155305.0,1
2019-01-25,122.86000061035156,122.91000366210938,122.0199966430664,122.0199966430664,11103300.0,121.19578947304383,119.404379745648,118.80607499511908,64.38068177084025,-0.16900891782085736,0.8625934100161324,8995795.0,1
2019-01-28,123.29000091552734,123.29000091552734,122.72000122070312,122.75,8522200.0,121.39523818185178,119.55675704642759,118.8506911734316,66.33528855242098,-0.08000716030144028,0.8416938589309958,8828185.0,1
2019-01-29,123.9800033569336,124.0,123.45999908447266,123.70999908447266,11610200.0,121.64140629376433,119.73021768605528,118.90172910560575,69.2511643478415,0.014950413481706004,0.8322870893268287,9065460.0,1
2019-01-30,124.69000244140624,125.06999969482422,123.6999969482422,123.91000366210938,12104000.0,121.93174878401595,119.92471904901024,118.95932386516596,71.94401059937313,0.10990520861616315,0.8706953505593421,9248190.0,0
2019-01-31,124.75,125.2300033569336,124.62000274658205,125.18000030517578,10209500.0,122.20015366172872,120.11394575297062,119.01694253317426,72.16584120076757,0.15814849981965806,0.8520742976873568,9119855.0,0
2019-02-01,124.5,125.0500030517578,124.37000274658205,124.88999938964844,12485500.0,122.41918664632598,120.2859478803051,119.07150031891383,69.69311045342926,0.1544411598684161,0.8397832982222422,8972090.0,0
2019-02-04,123.95999908447266,124.29000091552734,123.81999969482422,123.98999786376953,6878900.0,122.56593068805424,120.43002831968423,119.12014209767561,64.54830272723083,0.09950733206918905,0.8283702272903521,8649335.0,0
2019-02-05,124.27999877929688,124.41999816894533,124.0500030517578,124.29000091552734,6291100.0,122.72917526817258,120.58100755339453,119.17148395520418,66.14331309253612,0.07000188863227796,0.8020580028033749,8590210.0,0
2019-02-06,123.44000244140624,124.19000244140624,123.4000015258789,124.16000366210938,6595100.0,122.79687309419484,120.69312499998323,119.21395677596242,58.68003912682108,-0.01620659732537799,0.8076250921329888,8537810.0,1
2019-02-07,123.73999786376952,123.9499969482422,123.44000244140624,123.80000305175781,5935500.0,122.886694500821,120.81261021032779,119.25899201066697,60.39864163359405,-0.060647711503519774,0.7863657646117729,8306790.0,1
2019-02-08,124.20999908447266,124.33000183105467,123.9800033569336,124.05000305175781,4235200.0,123.01272350878783,120.94584114656877,119.30825576264515,62.99544891775692,-0.06559256829024163,0.772339921945586,8184950.0,0
2019-02-11,123.5999984741211,123.81999969482422,123.19000244140624,123.19000244140625,4821800.0,123.06865445786718,121.04992574764925,119.35095967022203,57.70648921566578,-0.11429641359549092,0.7900296877399313,7994920.0,1
2019-02-12,123.86000061035156,124.02999877929688,123.61000061035156,123.95999908447266,4271900.0,123.14402075810379,121.16012476187288,119.3958257492283,59.27592531632169,-0.13209236165329896,0.7643133032710635,7884660.0,1
2019-02-13,123.37000274658205,124.5500030517578,123.30999755859376,123.83999633789062,7640500.0,123.16554285224458,121.24678664362618,119.43536979895322,55.124328531921684,-0.1771451281497829,0.7982913168348471,7891060.0,1
2019-02-14,124.05999755859376,124.1999969482422,123.52999877929688,123.83999633789062,6276500.0,123.25072901475403,121.35710864029159,119.48138599556657,59.43302383852949,-0.16121207445525654,0.8005558086080835,7860980.0,1
2019-02-15,124.8000030517578,125.0,124.18000030517578,124.58999633789062,12190100.0,123.3982789230401,121.49212410740792,119.53430755831474,63.482590789659994,-0.10433052739486448,0.8105162823793801,8042560.0,1
2019-02-19,126.6999969482422,126.79000091552734,125.93000030517578,125.9800033569336,15614000.0,123.71272825877362,121.69635441489163,119.60560795025432,71.38175140028598,0.0495004576452176,0.8947649667643919,8278460.0,0
2019-02-20,126.4800033569336,127.20999908447266,126.30999755859376,127.0,8889700.0,123.97627826812219,121.88394849105013,119.67400989459941,69.50696489840934,0.12062792740926631,0.8951390067011419,8328120.0,0
2019-02-21,125.0500030517578,126.22000122070312,125.0500030517578,126.1500015258789,8634600.0,124.07853777132557,122.00810749343083,119.72750236382487,58.71239801812309,0.05869507940428187,0.9333433851636171,8498605.0,1
2019-02-22,125.5,125.9499969482422,125.38999938964844,125.52999877929688,5439400.0,124.21391512643741,122.14504445447275,119.7849401512495,60.77672672502437,0.036452478997996085,0.9309612788293876,8487450.0,0
2019-02-25,125.37000274658205,125.9000015258789,125.2300033569336,125.77999877929688,4882600.0,124.32401870930833,122.2715134071045,119.84051291339212,59.845828150672034,0.003155993175183225,0.9123210566948109,8176415.0,0
2019-02-26,125.58000183105467,125.62000274658205,125.0500030517578,125.33000183105469,5153200.0,124.44363614947464,122.40125805118097,119.89762225585642,60.888008538839195,-0.013632818226779975,0.8878695308469134,8007965.0,0
2019-02-27,124.69000244140624,125.2300033569336,124.4000015258789,125.16999816894531,7935600.0,124.46709960584909,122.4910127331506,119.94530763083702,54.4391805486806,-0.08936310274371961,0.9087360147275458,7824235.0,0
2019-02-28,123.98999786376952,124.70999908447266,123.9800033569336,124.70999908447266,7811700.0,124.42166134469865,122.5497964637631,119.98555330479655,49.95745570047664,-0.18573815244276504,0.8959688513569398,7609620.0,0
2019-03-01,121.87999725341795,123.95999908447266,121.87000274658205,123.4800033569336,16411700.0,124.17959809791002,122.5235298280633,120.00440349334005,39.42228095612729,-0.37956011962460134,0.9833992989162635,7919730.0,0
2019-03-04,121.55999755859376,121.8499984741211,121.18000030517578,121.55999755859375,10272600.0,123.93011233226085,122.48574424886843,120.01988204125303,38.10969261013573,-0.5092006880786826,0.9631562738681143,7809085.0,0
2019-03-05,121.72000122070312,121.7300033569336,121.02999877929688,121.37999725341797,7120100.0,123.71962555973154,122.455715110509,120.03679865000379,39.19976932849313,-0.5600243621583024,0.9443597241373004,7821145.0,1
2019-03-06,121.61000061035156,121.63999938964844,121.26000213623048,121.43000030517578,4820400.0,123.51870889788583,122.42254983599302,120.05245240085303,38.6951764563097,-0.5747375058901985,0.9097625355898248,7747610.0,1
2019-03-07,121.51000213623048,121.70999908447266,121.18000030517578,121.2699966430664,6088800.0,123.3274034920139,122.38676365168861,120.0669553832946,38.21360737160902,-0.5640977254698559,0.8826365529974712,7722295.0,1
2019-03-08,122.83999633789062,122.88999938964844,122.37000274658205,122.69999694824219,10427700.0,123.28098376304979,122.40453748252007,120.09454783060403,47.561123140403225,-0.4455804935633686,0.9181623173132201,7946905.0,1
2019-03-11,122.23999786376952,122.54000091552734,121.91999816894533,122.5199966430664,6708700.0,123.18184224883262,122.39808494845143,120.11589559212807,44.30471804692979,-0.38781268981292605,0.9182934495726542,8070580.0,1
2019-03-12,122.9800033569336,123.02999877929688,122.4000015258789,122.54000091552734,6289900.0,123.1626194972232,122.42090527819583,120.14439417685251,48.94744640796535,-0.28474990818301144,0.9091296971408473,8143985.0,0
2019-03-13,123.83999633789062,123.87999725341795,123.43000030517578,123.55999755859375,7377300.0,123.22713157728677,122.47655590798779,120.18116633765887,53.77046603708541,-0.15039350944595806,0.9084771399510984,8299255.0,0
2019-03-14,122.41000366210938,122.5500030517578,122.12000274658205,122.33000183105469,6778200.0,123.1493098710794,122.47394601599257,120.2033438234743,45.990261288064765,-0.1492648197589769,0.966442600762347,8256140.0,1
2019-03-15,122.97000122070312,123.4000015258789,122.91000366210938,123.05999755859375,9412000.0,123.13223285675784,122.49339916127533,120.23087275279997,49.09648008831987,-0.10436311233823484,0.9681251195485744,8412915.0,1
2019-03-18,123.04000091552734,123.4000015258789,122.88999938964844,123.30000305175781,7783200.0,123.12344886235493,122.51483452418718,120.2588242768072,49.48754883330643,-0.06541180142369349,0.9354020493115669,8192570.0,1
2019-03-19,123.37999725341795,123.79000091552734,123.33999633789062,123.72000122070312,6558700.0,123.14788204245617,122.5487624743531,120.28988072433567,51.43899137289604,-0.014852334117040816,0.9221590457893122,7739805.0,1
2019-03-20,124.18000030517578,124.41999816894533,122.6500015258789,123.66000366210938,11304900.0,123.24617901985803,122.61273258536575,120.32858838185648,55.7689764686654,0.06972289520027476,0.9827188741662486,7860565.0,1
2019-03-21,123.68000030517578,124.37000274658205,123.11000061035156,124.36000061035156,7739800.0,123.28749533274544,122.65458622143673,120.36193576417807,52.6114841675322,0.0880629015756223,1.0025248214565512,7815825.0,1
2019-03-22,123.97000122070312,124.22000122070312,123.7300033569336,123.93000030517578,5874000.0,123.35249589350332,122.70617112336875,120.39783691299921,54.2300994737214,0.11414183963762264,0.969487399604465,7837555.0,0
2019-03-25,124.91999816894533,125.11000061035156,124.4800033569336,124.55999755859375,7288300.0,123.5017818244978,122.79298787025411,120.44283354241162,59.15216209133815,0.18556354172190842,0.9816668274647488,7957840.0,0
2019-03-26,124.3000030517578,124.51000213623048,124.06999969482422,124.4800033569336,5056100.0,123.57780289376065,122.85208650482288,120.48121333852453,54.99549695318787,0.1810450035428204,0.9722619450830602,7952985.0,0
2019-03-27,123.6500015258789,124.37999725341795,123.55999755859376,124.3499984741211,6595000.0,123.58467895396238,122.88337728996234,120.51274356924448,50.95295460120376,0.12683788612448554,0.9613860700645694,7885955.0,0
2019-03-28,121.9000015258789,122.36000061035156,121.70999908447266,122.27999877929688,11878300.0,123.4242334846211,122.84481353450809,120.52654713100203,42.001381221579834,-0.026159865485708436,1.031287239446118,8089285.0,1
2019-03-29,122.01000213623048,122.75,122.01000213623048,122.63999938964844,7093900.0,123.28954478477436,122.81207583261485,120.54130787732272,42.68302115303116,-0.11429676048145346,1.018338041922902,7623395.0,0
2019-04-01,121.52999877929688,122.43000030517578,121.45999908447266,122.4000015258789,13560000.0,123.12196897472889,122.76179830111218,120.55114559774037,40.449040243798436,-0.19455201483814488,1.014885411835775,7787765.0,1
2019-04-02,121.9800033569336,122.01000213623048,121.68000030517578,121.72000122070312,4475000.0,123.01321034446266,122.73113967585027,120.5653630878816,43.437910680511,-0.2058657393743432,0.9766795507713345,7655510.0,0
2019-04-03,121.8000030517578,122.01000213623048,121.68000030517578,121.7300033569336,6152200.0,122.89766679277648,122.69462451412116,120.57764806264653,42.51864979326678,-0.21311139465561618,0.9304882850772893,7722100.0,1
2019-04-04,122.11000061035156,122.23999786376952,120.95999908447266,121.0999984741211,7508400.0,122.82265096587886,122.67169808652235,120.59289535167844,44.689583195830316,-0.18567119079893069,0.9554533203786872,7793080.0,1
2019-04-05,121.9800033569336,122.12999725341795,121.66000366210938,121.87999725341797,5114500.0,122.74239881264599,122.64457280300907,120.60669742138246,43.94013517841196,-0.16558528203351208,0.9207776254451081,7527420.0,1
2019-04-08,122.51000213623048,123.0199966430664,122.4000015258789,122.97000122070312,4270800.0,122.72026579584451,122.63929552195894,120.6256357767541,47.78479215727332,-0.1086650321938186,0.9292930297799441,7405525.0,0
2019-04-09,123.1500015258789,123.3499984741211,123.02999877929688,123.26000213623047,4648400.0,122.76119300822874,122.65932320838718,120.65075384390957,52.06032286960306,-0.024373932961184896,0.9229146946449918,7323450.0,0
2019-04-10,123.52999877929688,123.7699966430664,123.19000244140624,123.22000122070312,6344800.0,122.83441260547332,122.69346734842286,120.67940304724677,54.44544388889854,0.05611682990499786,0.9012775819694566,7271825.0,0
2019-04-11,121.9499969482422,122.75,121.79000091552734,122.54000091552734,11694500.0,122.75018254287988,122.66431164645499,120.69204577262981,44.52593484997527,0.004795692504879767,0.9611861735266048,7517640.0,0
2019-04-12,121.83000183105467,122.30999755859376,121.8000030517578,121.95999908447266,5272800.0,122.66254628461083,122.6315936144785,120.70336871848478,43.87218950283146,-0.03328896425080502,0.9289581973344163,7310680.0,0
2019-04-15,121.5999984741211,121.81999969482422,121.0999984741211,121.19999694824219,4252400.0,122.56135125504038,122.59113890309195,120.71229040759559,42.58164414073264,-0.06802538731083474,0.914747137305785,7134140.0,0
2019-04-16,120.51000213623048,120.62999725341795,120.19000244140624,120.37999725341797,10097800.0,122.36598467229658,122.50952569654837,120.71027758897505,37.02342010501211,-0.1535699609869498,0.950122058406433,7311095.0,0
2019-04-17,120.27999877929688,120.51000213623048,120.1999969482422,120.45999908447266,4693900.0,122.16731934915374,122.42209326842085,120.70599620778422,35.95685078071749,-0.21124295129459947,0.9043994248051365,6980545.0,0
2019-04-18,120.37000274658205,120.54000091552734,120.1500015258789,120.23999786376953,4090400.0,121.996146339385,122.34161913030952,120.70265298926479,36.72501970508193,-0.2275196744049527,0.8676565651510865,6798075.0,1
2019-04-22,120.37000274658205,120.5,120.2699966430664,120.45999908447266,2250900.0,121.84127552102282,122.26430084075159,120.69934303660128,36.72501970508193,-0.22222204605952267,0.8221099074212656,6616920.0,1
2019-04-23,120.12000274658205,120.1999969482422,119.5500030517578,119.66999816894531,5574800.0,121.6773447805999,122.18021071941162,120.69357845660109,35.35877349881493,-0.21912766957858154,0.8219591779500499,6531245.0,1
2019-04-24,120.47000122070312,120.72000122070312,120.04000091552734,120.05999755859375,4173000.0,121.56235967965735,122.11314368024658,120.69135380748769,38.79187641744313,-0.17878652381406135,0.8118192584661735,6487090.0,1
2019-04-25,120.56999969482422,121.0999984741211,120.5,120.72000122070312,4836900.0,121.46784920491135,122.05262822983786,120.6901463038791,39.77602028710083,-0.1327614994758336,0.7988319723913018,6399185.0,1
2019-04-26,121.37000274658205,121.66999816894533,121.22000122070312,121.26000213623047,6022700.0,121.45853049459427,122.02585860304353,120.69691104460252,47.10357101420577,-0.04061139087255028,0.8203438653720022,6106405.0,0
2019-04-29,120.83000183105467,120.91000366210938,120.66999816894533,120.87999725341797,4469300.0,121.3986706218762,121.97896225904397,120.69823533103488,43.27599373752026,-0.009804995131021399,0.8117482019623391,5975175.0,0
2019-04-30,121.1999969482422,121.36000061035156,120.8499984741211,120.88999938964844,4758600.0,121.37974931962535,121.94841459979685,120.70322798394241,46.48473009110183,0.03903359610250068,0.7916232432005212,5535105.0,0
2019-05-01,120.4000015258789,121.5500030517578,120.18000030517578,121.02999877929688,12331800.0,121.2864400059352,121.88769251846674,120.70021080525522,41.07450131153237,0.021859190090209868,0.8329360648706281,5927945.0,1
